# Matter power spectrum
######################################################
#
# (0)  Redshift
#      Unit = dimensionless
# (1)  Fourier scale k
#      Unit = 3.240779e-25 cm**-1
#      Unit = 1.000000e-06 pc**-1
#      Unit = 1.000000e+00 Mpc**-1
# (2)  The shot-noise subtracted power
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
# (3)  The shot-noise power (scale-independant)
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
#
#       (0)             (1)             (2)             (3)    
#             z               k            P(k)         P_noise
     1.00297719  2.16571043e+01  6.44655855e-01  1.95356740e-01
     1.00297719  2.23338888e+01  5.74036887e-01  1.95356740e-01
     1.00297719  2.30106733e+01  5.47492436e-01  1.95356740e-01
     1.00297719  2.36874578e+01  5.11610027e-01  1.95356740e-01
     1.00297719  2.43642423e+01  4.54980509e-01  1.95356740e-01
     1.00297719  2.50410268e+01  4.25012632e-01  1.95356740e-01
     1.00297719  2.57178113e+01  4.10329126e-01  1.95356740e-01
     1.00297719  2.63945958e+01  3.78730432e-01  1.95356740e-01
     1.00297719  2.70713803e+01  3.48390755e-01  1.95356740e-01
     1.00297719  2.77481649e+01  3.35552167e-01  1.95356740e-01
     1.00297719  2.84249494e+01  2.99627480e-01  1.95356740e-01
     1.00297719  2.91017339e+01  2.96475819e-01  1.95356740e-01
     1.00297719  2.97785184e+01  2.68540907e-01  1.95356740e-01
     1.00297719  3.04553029e+01  2.55398228e-01  1.95356740e-01
     1.00297719  3.11320874e+01  2.31611997e-01  1.95356740e-01
     1.00297719  3.24856564e+01  1.80733418e-01  1.95356740e-01
     1.00297719  3.51927944e+01  1.63599241e-01  1.95356740e-01
     1.00297719  3.78999325e+01  1.33113698e-01  1.95356740e-01
     1.00297719  4.06070705e+01  9.46032688e-02  1.95356740e-01
     1.00297719  4.33142085e+01  8.09130021e-02  1.95356740e-01
     1.00297719  4.60213466e+01  6.63914154e-02  1.95356740e-01
     1.00297719  4.87284846e+01  5.03138643e-02  1.95356740e-01
     1.00297719  5.14356227e+01  4.64062981e-02  1.95356740e-01
     1.00297719  5.41427607e+01  4.00316226e-02  1.95356740e-01
     1.00297719  5.68498987e+01  3.65180387e-02  1.95356740e-01
     1.00297719  5.95570368e+01  3.20087495e-02  1.95356740e-01
     1.00297719  6.22641748e+01  2.61913978e-02  1.95356740e-01
     1.00297719  6.49713128e+01  2.55447507e-02  1.95356740e-01
     1.00297719  6.76784509e+01  2.00049744e-02  1.95356740e-01
     1.00297719  7.03855889e+01  2.34306488e-02  1.95356740e-01
     1.00297719  7.30927269e+01  1.21826139e-02  1.95356740e-01
     1.00297719  7.57998650e+01  1.69214934e-02  1.95356740e-01
     1.00297719  7.85070030e+01  1.10196160e-02  1.95356740e-01
     1.00297719  8.12141410e+01  9.10799676e-03  1.95356740e-01
     1.00297719  8.39212791e+01  1.29335101e-02  1.95356740e-01
     1.00297719  8.66284171e+01  7.00280582e-03  1.95356740e-01
     1.00297719  8.93355551e+01  5.74622977e-03  1.95356740e-01
     1.00297719  9.20426932e+01  9.77406237e-03  1.95356740e-01
     1.00297719  9.47498312e+01  6.64510568e-03  1.95356740e-01
     1.00297719  9.74569692e+01  1.11593869e-02  1.95356740e-01
     1.00297719  1.00164107e+02  6.95978915e-03  1.95356740e-01
     1.00297719  1.02871245e+02  7.28039619e-03  1.95356740e-01
     1.00297719  1.05578383e+02  6.51700924e-03  1.95356740e-01
     1.00297719  1.08285521e+02  2.36759354e-03  1.95356740e-01
     1.00297719  1.10992659e+02  6.38945898e-03  1.95356740e-01
     1.00297719  1.13699797e+02  3.78986525e-03  1.95356740e-01
     1.00297719  1.16406935e+02  4.77258330e-03  1.95356740e-01
     1.00297719  1.19114074e+02  2.44448370e-03  1.95356740e-01
     1.00297719  1.21821212e+02  5.68833571e-03  1.95356740e-01
     1.00297719  1.24528350e+02  6.58338198e-03  1.95356740e-01
     1.00297719  1.29942626e+02  1.24395699e-03  1.95356740e-01
     1.00297719  1.40771178e+02  5.25822600e-03  1.95356740e-01
     1.00297719  1.51599730e+02  7.75437642e-03  1.95356740e-01
     1.00297719  1.62428282e+02  4.75119394e-03  1.95356740e-01
     1.00297719  1.73256834e+02  7.25570342e-03  1.95356740e-01
     1.00297719  1.84085386e+02 -7.41945489e-03  1.95356740e-01
     1.00297719  1.94913938e+02  2.73244261e-03  1.95356740e-01
     1.00297719  2.05742491e+02  6.44510352e-03  1.95356740e-01
     1.00297719  2.16571043e+02  3.54935160e-03  1.95356740e-01
     1.00297719  2.27399595e+02 -4.00046738e-03  1.95356740e-01
     1.00297719  2.38228147e+02  3.41802438e-03  1.95356740e-01
     1.00297719  2.49056699e+02  7.67007511e-04  1.95356740e-01
     1.00297719  2.59885251e+02  6.26095120e-03  1.95356740e-01
     1.00297719  2.70713803e+02 -7.66347004e-05  1.95356740e-01
     1.00297719  2.81542356e+02  3.13276522e-04  1.95356740e-01
     1.00297719  2.92370908e+02  2.63383345e-04  1.95356740e-01
     1.00297719  3.03199460e+02 -1.44002791e-03  1.95356740e-01
     1.00297719  3.14028012e+02  6.87111252e-03  1.95356740e-01
     1.00297719  3.24856564e+02 -3.14254723e-03  1.95356740e-01
     1.00297719  3.35685116e+02  1.91780455e-03  1.95356740e-01
     1.00297719  3.46513668e+02  1.90583896e-03  1.95356740e-01
     1.00297719  3.57342221e+02  1.61395327e-05  1.95356740e-01
     1.00297719  3.68170773e+02  3.25946229e-03  1.95356740e-01
     1.00297719  3.78999325e+02  1.91943549e-03  1.95356740e-01
     1.00297719  3.89827877e+02 -1.02642107e-03  1.95356740e-01
     1.00297719  4.00656429e+02 -1.59427739e-03  1.95356740e-01
     1.00297719  4.11484981e+02  2.13643220e-03  1.95356740e-01
     1.00297719  4.22313533e+02 -1.44390770e-03  1.95356740e-01
     1.00297719  4.33142085e+02  6.43974064e-04  1.95356740e-01
     1.00297719  4.43970638e+02 -3.63171749e-04  1.95356740e-01
     1.00297719  4.54799190e+02  1.49177446e-03  1.95356740e-01
     1.00297719  4.65627742e+02  6.47667717e-04  1.95356740e-01
     1.00297719  4.76456294e+02  1.60335723e-03  1.95356740e-01
     1.00297719  4.87284846e+02  2.61322303e-03  1.95356740e-01
     1.00297719  4.98113398e+02  2.71640867e-05  1.95356740e-01
